,X,Y,OBJECTID,FIRE_ID,FIRE_NAME,ASMNT_TYPE,FIRE_TYPE,NODATA_THRESHOLD,GREENNESS_THRESHOLD,LOW_THRESHOLD,MODERATE_THRESHOLD,HIGH_THRESHOLD,IG_DATE,LATITUDE,LONGITUDE,ACRES,IRWINID,MAP_ID,MAP_PROG,PERIM_ID,DNBR_OFFST,DNBR_STDDV,COMMENTS,PRE_ID,POST_ID,state_fips,county_fips,fips,county_name,population
277,-119.873225563,34.596352171,832783,CA3459611987319880819,UNNAMED,Extended,Wildfire,-970,-150,50,164,325,1988/08/19 00:00:00+00,34.596,-119.873,4709,,6315,MTBS,504203619880904,22,-9999,May include earlier fire in perimeter created by using 09/04/88 scene,504203619870801,504203619890705,6,83,6083,"Santa Barbara County, California",448229
278,-119.993831882,35.704234009,832784,CA3570411999419880702,UNNAMED,Initial,Wildfire,-970,-150,85,450,9999,1988/07/02 00:00:00+00,35.704,-119.994,2319,,6316,MTBS,,36,-9999,,504203519870630,504203519880702,6,29,6029,"Kern County, California",909235
279,-120.03463182,35.742234284,832785,CA3574212003519880702,UNNAMED,Initial,Wildfire,-870,-50,180,294,475,1988/07/02 00:00:00+00,35.742,-120.035,3963,,6317,MTBS,,97,-9999,,504203519870630,504203519880702,6,29,6029,"Kern County, California",909235
280,-119.299160888,34.916447067,832786,CA3491611929919880621,SANTIAGO,Extended,Wildfire,-970,-150,45,152,305,1988/06/21 00:00:00+00,34.916,-119.299,1623,,6318,MTBS,,32,-9999,Used 09/04/88 scene to edit Ca. Dept. Forestry perimeter,504203619870801,504203619890705,6,29,6029,"Kern County, California",909235
281,-117.034207635,32.8209069,832787,CA3282111703419880903,ASSIST 78,Extended,Wildfire,-970,-150,100,170,300,1988/09/03 00:00:00+00,32.821,-117.034,1025,,6319,MTBS,,62,-9999,Assist  78,504003719870702,504003719890723,6,73,6073,"San Diego County, California",3298634
282,-118.637960843,36.985104165,832788,CA3698511863819880721,SIMPSON,Initial,Wildfire,-970,-150,65,210,400,1988/07/21 00:00:00+00,36.985,-118.638,1087,,6321,MTBS,,-64,-9999,,504203419880616,504203419890619,6,19,6019,"Fresno County, California",1008654
283,-118.532252103,34.311003466,832789,CA3431111853219881209,SESNON FIRE,Extended,Wildfire,-970,-150,10,217,450,1988/12/09 00:00:00+00,34.311,-118.532,2508,,6322,MTBS,,-16,-9999,Sesnon-hard to delineate boundary,504103619880609,504103619890527,6,37,6037,"Los Angeles County, California",10014009
284,-118.647883546,34.287997309,832790,CA3428811864819880904,KEUHNER FIRE,Extended,Wildfire,-970,-150,30,300,600,1988/09/04 00:00:00+00,34.288,-118.648,3907,,6323,MTBS,,51,-9999,by others in prior mapping effort,504103619880609,504103619890527,6,111,6111,"Ventura County, California",843843
285,-120.683551639,41.245417208,832791,CA4124512068419880810,LIGHTNING 97 (BISON),Extended,Wildfire,-970,-150,85,382,705,1988/08/10 00:00:00+00,41.245,-120.684,3425,,6324,MTBS,,-22,-9999,,504403119870714,404403119890711,6,49,6049,"Modoc County, California",8700
286,-121.599210909,40.866768285,832792,CA4086712159919880829,BURNEY FIRE,Extended,Wildfire,-970,-150,100,331,600,1988/08/29 00:00:00+00,40.867,-121.599,3036,,6325,MTBS,,-16,-9999,Burney Fire,504403219880801,504403219890804,6,89,6089,"Shasta County, California",182155
287,-122.777217544,39.281472437,832793,CA3928112277719881115,UNNAMED,Extended,Wildfire,-970,-150,50,259,500,1988/11/15 00:00:00+00,39.281,-122.777,3312,,6326,MTBS,504503319890405,-11,-9999,,504503319880707,504503319890710,6,33,6033,"Lake County, California",68163
288,-117.605120134,33.50791819,832794,CA3350811760519880830,ORTEGA,Extended,Wildfire,-970,-150,10,239,490,1988/08/30 00:00:00+00,33.508,-117.605,2269,,6327,MTBS,504003719880922,5,-9999,,504003719870702,504003719890723,6,59,6059,"Orange County, California",3186989
289,-117.122786059,33.781108298,832795,CA3378111712319880904,STAGECOACH,Extended,Wildfire,-970,-150,40,309,9999,1988/09/04 00:00:00+00,33.781,-117.123,4037,,6329,MTBS,504003719880922,40,-9999,,504003719870702,504003719890723,6,65,6065,"Riverside County, California",2418185
290,-117.057081061,33.603973278,832796,CA3360411705719880909,BENTON,Extended,Wildfire,-970,-150,50,160,9999,1988/09/09 00:00:00+00,33.604,-117.057,1367,,6330,MTBS,504003719881024,38,-9999,,504003719870702,504003719890723,6,65,6065,"Riverside County, California",2418185
291,-117.369354766,33.737532951,832797,CA3373811736919881209,EL TORRO,Extended,Wildfire,-970,-150,40,282,9999,1988/12/09 00:00:00+00,33.738,-117.369,1063,,6331,MTBS,504003719890317,26,-9999,,504003719870702,504003719890723,6,65,6065,"Riverside County, California",2418185
292,-121.873775405,40.657280989,832798,CA4065712187419880917,FERN,Extended,Wildfire,-970,-150,57,267,509,1988/09/17 00:00:00+00,40.657,-121.875,6412,,6332,MTBS,,-23,35,Fern   Much smaller than perimeter provided by state of CA.,504403219880801,504403219890804,6,89,6089,"Shasta County, California",182155
293,-122.954440244,38.789458638,832799,CA3879412296619880824,RIVER,Extended,Wildfire,-970,-150,90,268,490,1988/08/24 00:00:00+00,38.794,-122.966,1446,,6333,MTBS,,-11,-9999,,504503319880707,504503319890710,6,97,6097,"Sonoma County, California",488863
294,-120.428845247,37.903961074,832800,CA3790412042919880626,LIGHTNING 84 (STENT,Initial,Wildfire,-970,-150,160,219,350,1988/06/26 00:00:00+00,37.904,-120.429,1155,,6334,MTBS,,57,-9999,,504303419870723,504303419880709,6,109,6109,"Tuolumne County, California",55620
295,-120.814622273,38.264722417,832801,CA3827012082019880628,PARDEE,Initial,Wildfire,-970,-150,150,283,475,1988/06/28 00:00:00+00,38.27,-120.82,1537,,6335,MTBS,,61,-9999,,504303319840628,504303319880709,6,9,6009,"Calaveras County, California",45292
296,-120.466969115,38.337805995,832802,CA3833812046719880721,BRIDGE,Extended,Wildfire,-970,-150,75,309,575,1988/07/21 00:00:00+00,38.338,-120.467,6775,,6336,MTBS,504303319880826,1,-9999,,504303319870723,504303319890728,6,9,6009,"Calaveras County, California",45292
297,-118.997628251,36.212154175,832803,CA3621211899819880622,LINDSAY,Initial (SS),Wildfire,9999,9999,-120,-9999,-9999,1988/06/22 00:00:00+00,36.212,-118.998,1005,,6337,MTBS,,-9999,-9999,,,504203519880702,6,107,6107,"Tulare County, California",473117
298,-117.488246033,33.445602152,832805,CA3344611748819880602,UNNAMED,Extended,Wildfire,-970,-150,55,200,9999,1988/06/02 00:00:00+00,33.446,-117.488,2262,,6339,MTBS,504003719880704,25,-9999,,504003719870702,504003719890723,6,73,6073,"San Diego County, California",3298634
299,-118.392276119,34.353532788,832883,CA3435411839219881016,DIVIDE,Extended,Wildfire,-970,-150,60,252,480,1988/10/16 00:00:00+00,34.354,-118.392,3969,,6429,MTBS,,21,-9999,Divide-edited perimeter created by Ca. Dept Forestry,504103619880609,504103619890527,6,37,6037,"Los Angeles County, California",10014009
300,-120.397334504,35.277521322,832884,CA3527812039719880717,CAMP,Extended,Wildfire,-970,-150,170,236,375,1988/07/17 00:00:00+00,35.278,-120.397,5618,,6430,MTBS,,-34,-9999,May include  FS-0507-029-880705 in perimeter created by using 09/04/88 scene,504203619870801,504203619890705,6,79,6079,"San Luis Obispo County, California",282424
301,-122.609614736,39.65827104,832885,CA3965812261019880826,POWDERHOUSE,Extended,Wildfire,-970,-150,145,375,650,1988/08/26 00:00:00+00,39.658,-122.61,1691,,6431,MTBS,,55,-9999,Powderhouse,504503219880808,504503219890811,6,21,6021,"Glenn County, California",28917
302,-116.836743173,33.90416693,832886,CA3390411683719880817,PASS,Extended,Wildfire,-970,-150,50,151,300,1988/08/17 00:00:00+00,33.904,-116.837,1871,,6432,MTBS,,18,-9999,Difficult to delineate the fire perimeter in the dNBR  and the postfire images.,504003619870702,504003619890723,6,65,6065,"Riverside County, California",2418185
303,-117.492092933,34.179612172,832887,CA3418811749019880928,TEXAS,Extended,Wildfire,-970,-150,50,286,550,1988/09/28 00:00:00+00,34.188,-117.49,7372,,6433,MTBS,,-12,-9999,Texas  used April 2  1989 Landsat image to help create the fire perimeter.,504003619870702,504003619890723,6,71,6071,"San Bernardino County, California",2181654
304,-123.044773099,40.184138837,832888,CA4018412304519880928,HERMIT,Extended,Wildfire,-970,-150,81,352,650,1988/09/28 00:00:00+00,40.182,-123.036,7675,,6435,MTBS,,-17,0,Hermit,504503219880808,504503219890811,6,105,6105,"Trinity County, California",16112
305,-119.879690789,37.673302484,832889,CA3767311988019880702,CLEARHOUSE,Extended,Wildfire,-970,-150,130,332,580,1988/07/02 00:00:00+00,37.673,-119.88,2274,,6436,MTBS,,10,-9999,,504303419870723,504303419880725,6,43,6043,"Mariposa County, California",17131
306,-119.010552405,36.876673859,832890,CA3687711901119880830,GARNET,Extended,Wildfire,-970,-150,60,273,520,1988/08/30 00:00:00+00,36.877,-119.011,1454,,6438,MTBS,,-19,-9999,,504203419880803,504203419890822,6,19,6019,"Fresno County, California",1008654
307,-116.824982094,33.353525453,832912,CA3335711682319880602,UNNAMED,Extended,Wildfire,-970,-150,100,264,475,1988/06/02 00:00:00+00,33.357,-116.823,1393,,6462,MTBS,,17,-9999,,504003719870702,504003719890723,6,73,6073,"San Diego County, California",3298634
308,-116.734281018,33.62644782,832913,CA3362611673419880602,UNNAMED,Extended,Wildfire,-970,-150,100,237,425,1988/06/02 00:00:00+00,33.626,-116.734,1587,,6463,MTBS,,62,-9999,Used July 4  1998 L5 scene to help create perimeter.,504003719870702,504003719890723,6,65,6065,"Riverside County, California",2418185
309,-119.712966469,34.606057014,832914,CA3460611971319880328,UNNAMED,Extended,Wildfire,-970,-150,40,215,425,1988/03/28 00:00:00+00,34.606,-119.713,3588,,6464,MTBS,504203619880531,-23,-9999,Used 05-31-88 scene to create perimeter-may include earlier fire,504203619870801,504203619890705,6,83,6083,"Santa Barbara County, California",448229
310,-118.712836365,35.48275679,832915,CA3548311871319880711,UNNAMED,Initial,Wildfire,-970,-150,180,375,9999,1988/07/11 00:00:00+00,35.483,-118.713,1756,,6465,MTBS,,108,-9999,,504103519870725,504103519880727,6,29,6029,"Kern County, California",909235
311,-118.743594043,36.54338688,832982,CA3654311874419881016,BUCKEYE,Extended,Wildfire,-970,-150,130,321,560,1988/10/16 00:00:00+00,36.543,-118.744,3007,,6538,MTBS,,-6,-9999,,504203519880702,504203519890705,6,107,6107,"Tulare County, California",473117
312,-119.425900869,37.752261462,832983,CA3775211942619880621,ECHO,Extended,Wildland Fire Use,-970,-150,75,214,400,1988/06/21 00:00:00+00,37.752,-119.426,1393,,6540,MTBS,,-7,-9999,Hard to determine fire perimeter,504203419880616,504203419890619,6,43,6043,"Mariposa County, California",17131
313,-119.483933356,37.676363206,832984,CA3767611948419880818,ALASKA,Extended,Wildland Fire Use,-970,-150,40,215,425,1988/08/18 00:00:00+00,37.676,-119.484,1418,,6541,MTBS,,-30,-9999,Hard to determine fire perimeter,504203419880803,504203419890822,6,43,6043,"Mariposa County, California",17131
314,-119.735055988,37.774162765,832985,CA3777411973519880620,WALKER,Extended,Wildland Fire Use,-970,-150,130,272,470,1988/06/20 00:00:00+00,37.774,-119.735,3130,,6542,MTBS,,-9,-9999,,504303419870723,504303419890813,6,43,6043,"Mariposa County, California",17131
315,-116.567564718,33.967281303,833021,CA3396111657819880704,UNNAMED,Initial,Unknown,-970,-150,50,9999,9999,1988/07/04 00:00:00+00,33.961,-116.578,1523,,6584,MTBS,,-10,-9999,,504003619870702,504003619880704,6,65,6065,"Riverside County, California",2418185
316,-121.918314131,38.753014149,833047,CA3875312191819881020,UNNAMED,Initial (SS),Unknown,9999,9999,80,-9999,-9999,1988/10/20 00:00:00+00,38.753,-121.918,5571,,6612,MTBS,,-9999,-9999,,,504403319881020,6,113,6113,"Yolo County, California",216403
317,-121.745475833,39.829878258,833054,CA3983012174519880902,UNNAMED,Extended,Unknown,-970,-150,50,313,600,1988/09/02 00:00:00+00,39.83,-121.745,1217,,6620,MTBS,,-19,-9999,,504403219880801,504403219890804,6,7,6007,"Butte County, California",211632
318,-122.026647051,40.648401506,833157,CA4064812202819880818,TAYLOR,Initial,Prescribed Fire,-970,-150,30,280,9999,1988/08/18 00:00:00+00,40.648,-122.027,1145,,10006038,MTBS,,-8,19,,504503219880808,504503219880824,6,89,6089,"Shasta County, California",182155
319,-119.654380786,37.940193317,833163,CA3794011965419880620,ELECONTE,Extended,Wildland Fire Use,-970,-150,90,274,500,1988/06/20 00:00:00+00,37.94,-119.656,1675,,10007615,MTBS,,5,29,,504203419860713,504203419890705,6,109,6109,"Tuolumne County, California",55620
320,-122.841197927,38.775258978,833183,CA3877412284019880910,UNNAMED,Extended,Unknown,-970,-150,40,256,500,1988/09/10 00:00:00+00,38.776,-122.848,5076,,10018482,MTBS,504503319890710,15,27,,504503319870619,504403319890601,6,97,6097,"Sonoma County, California",488863
321,-124.086493525,40.101327552,833188,CA4010012408619880904,SADDLE,Extended,Wildfire,-970,-150,10,217,450,1988/09/04 00:00:00+00,40.096,-124.093,5144,,10019177,MTBS,,-39,28,,504603219880628,504603219890701,6,23,6023,"Humboldt County, California",136463
322,-118.843721733,36.877579037,833192,CA3687811884419880724,OBELISK,Extended,Wildfire,-970,-150,55,261,500,1988/07/24 00:00:00+00,36.874,-118.845,5675,,10020107,MTBS,504203419881006,-20,29,,504203419880702,504203419890705,6,19,6019,"Fresno County, California",1008654
323,-124.001931578,41.611439282,833195,CA4161212400419880911,KLAMATH,Extended,Wildfire,-970,-150,65,340,640,1988/09/11 00:00:00+00,41.609,-124.004,7126,,10020429,MTBS,504603119880916,-8,29,Southern part has some disturbance with circling around through top of the hills. Unsure if it was from fire or road construction. In this mapping the narrow loop is omitted.,504603119870829,504603119890903,6,15,6015,"Del Norte County, California",27743
324,-116.35644989,32.81653456,833209,CA3281011635519890621,UNNAMED,Extended,Wildfire,-970,-150,125,246,425,1989/06/21 00:00:00+00,32.81,-116.355,1847,,6643,MTBS,,2,-9999,,504003719880501,504003719900507,6,73,6073,"San Diego County, California",3298634
325,-114.501818303,33.007213712,833214,CA3300711450219890528,FERGUSON,Initial,Wildfire,-970,-150,40,120,250,1989/05/28 00:00:00+00,33.007,-114.502,2284,,6648,MTBS,,-10,-9999,,503803719870602,503803719890607,6,25,6025,"Imperial County, California",179702
326,-114.475279236,32.84919389,833215,CA3284911447519890529,LAGUNA II,Initial,Wildfire,-970,-150,120,231,400,1989/05/29 00:00:00+00,32.849,-114.475,3042,,6649,MTBS,,17,-9999,,503803719870602,503803719890607,6,25,6025,"Imperial County, California",179702
327,-118.16264395,36.569163975,833216,CA3656911816319890330,OLIVAS II,Initial,Wildfire,-970,-150,0,300,9999,1989/03/30 00:00:00+00,36.569,-118.163,1229,,6650,MTBS,,-2,-9999,,504103519880727,504103519890730,6,27,6027,"Inyo County, California",19016
328,-120.549153612,35.449533999,833217,CA3545012054919890727,CHISPA,Initial,Wildfire,-970,-150,59,402,760,1989/07/27 00:00:00+00,35.45,-120.549,9869,,6651,MTBS,,59,-9999,,504303519880725,504303519890813,6,79,6079,"San Luis Obispo County, California",282424
329,-116.511650338,32.601612764,833218,CA3260211651219890705,DOGPATCH 2,Extended,Wildfire,-970,-150,180,253,400,1989/07/05 00:00:00+00,32.602,-116.512,1188,,6652,MTBS,,98,-9999,,504003719880501,504003719900507,6,73,6073,"San Diego County, California",3298634
330,-117.402033914,33.743600103,833219,CA3374411740219890705,CONCORDIA,Extended,Wildfire,-970,-150,100,197,350,1989/07/05 00:00:00+00,33.744,-117.402,1645,,6653,MTBS,,100,-9999,Used 07/23/1989 L5 image to create the fire perimeter.,504003719880501,504003719900507,6,65,6065,"Riverside County, California",2418185
331,-116.876339793,33.828307372,833220,CA3382811687619890714,POPPET,Extended,Wildfire,-970,-150,75,187,350,1989/07/14 00:00:00+00,33.828,-116.876,1239,,6654,MTBS,,-7,-9999,,504003719880501,504003719900507,6,65,6065,"Riverside County, California",2418185
332,-116.764555558,33.315959937,833275,CA3331611676519890410,WESTFORK CHAPARRAL,Extended,Prescribed Fire,-970,-150,150,323,550,1989/04/10 00:00:00+00,33.316,-116.765,1449,,6712,MTBS,,25,-9999,,504003719880501,504003719900507,6,73,6073,"San Diego County, California",3298634
333,-119.036334358,36.572760862,833276,CA3657311903619890822,BEAR MTN VMP,Extended,Prescribed Fire,-970,-150,80,324,600,1989/08/22 00:00:00+00,36.573,-119.036,2373,,6713,MTBS,,20,-9999,Hard to determine fire perimeter,504203519890705,504203519900708,6,107,6107,"Tulare County, California",473117
334,-118.670164456,34.898480627,833277,CA3489811867019890106,LECHERIA CANYON,Extended,Prescribed Fire,-970,-150,60,155,300,1989/01/06 00:00:00+00,34.898,-118.67,1534,,6714,MTBS,,-20,-9999,Lecheria Canyon,504103619880609,504103619890527,6,29,6029,"Kern County, California",909235
335,-121.069546241,36.360865838,833278,CA3636112107019890728,UNNAMED,Initial,Wildfire,-970,-150,100,9999,9999,1989/07/28 00:00:00+00,36.361,-121.07,1864,,6715,MTBS,,59,-9999,,504303519880725,504303519890813,6,69,6069,"San Benito County, California",64209
336,-122.806476924,40.442236833,833279,CA4045912280819890811,UNNAMED,Initial,Wildfire,-970,-150,150,371,640,1989/08/11 00:00:00+00,40.459,-122.808,6586,,6717,MTBS,,-11,-9999,No Name Complex,504503219880808,504503219890811,6,89,6089,"Shasta County, California",182155
337,-120.621783471,34.881323681,833280,CA3488112062219890614,COCHEO,Initial,Wildfire,-970,-150,30,154,320,1989/06/14 00:00:00+00,34.881,-120.622,1510,,6718,MTBS,504203619880531,-83,-9999,,504203619880904,504203619890907,6,83,6083,"Santa Barbara County, California",448229
338,-121.994123673,38.551574917,833281,CA3855212199419890531,WINTERS,Initial (SS),Wildfire,9999,9999,-50,-9999,-9999,1989/05/31 00:00:00+00,38.552,-121.994,1038,,6719,MTBS,,-9999,-9999,,,504403319890617,6,113,6113,"Yolo County, California",216403
339,-122.534684799,39.237462082,833282,CA3923712253519890827,UNNAMED,Extended,Wildfire,-970,-150,70,202,380,1989/08/27 00:00:00+00,39.237,-122.535,1058,,6720,MTBS,,-2,-9999,,504503319890710,504503319900627,6,11,6011,"Colusa County, California",21839
340,-119.121516555,36.930768844,833283,CA3693111912219890729,UNNAMED,Extended,Wildfire,-970,-150,81,303,560,1989/07/29 00:00:00+00,36.933,-119.122,8742,,6722,MTBS,,5,33,"Hard to determine fire perimeter.

Perimeter and thresholds adjusted 08/23/2021 by cwoody.",504203419890619,504203419900708,6,19,6019,"Fresno County, California",1008654
341,-117.4012815,33.277443984,833286,CA3327711740119890723,UNNAMED,Extended,Wildfire,-970,-150,50,259,500,1989/07/23 00:00:00+00,33.277,-117.401,2303,,6725,MTBS,,52,-9999,Used 07/23/1989 L5 image to create fire perimeter.,504003719880501,504003719900507,6,73,6073,"San Diego County, California",3298634
342,-117.417665519,33.41030924,833287,CA3341011741819890317,UNNAMED,Extended,Wildfire,-970,-150,50,259,500,1989/03/17 00:00:00+00,33.41,-117.418,1791,,6726,MTBS,,45,-9999,,504003719880501,504003719900507,6,73,6073,"San Diego County, California",3298634
343,-121.900663306,38.247097817,833288,CA3824712190119890703,UNNAMED,Initial,Wildfire,-970,-150,10,9999,9999,1989/07/03 00:00:00+00,38.247,-121.901,2059,,6727,MTBS,,-45,-9999,,504403319880902,504403319890719,6,95,6095,"Solano County, California",453491
344,-118.387142359,34.642810446,833363,CA3464911838419890628,SAN FRANCISCO,Extended,Wildfire,-970,-150,50,191,375,1989/06/28 00:00:00+00,34.649,-118.384,2343,,6809,MTBS,,-2,-9999,,504103619890527,504103619900428,6,37,6037,"Los Angeles County, California",10014009
345,-118.43790017,34.394489407,833364,CA3440411844019890730,PACY,Extended,Wildfire,-970,-150,30,325,650,1989/07/30 00:00:00+00,34.404,-118.44,1403,,6810,MTBS,,-12,-9999,Pacy-used scene 08/31/89 to edit perimeter by Ca. Dept. Forestry,504103619890527,504103619900428,6,37,6037,"Los Angeles County, California",10014009
